    -2    0.220    0.400     -1.475  0.006    -1.33     2.08   -11.77    12.35
     2   -0.003    0.028      0.003  0.006    -2.61     1.58    -4.42     5.91
    -2    0.006    0.128     -4.563  0.006     2.95     1.58   -20.57    20.74
     1    0.302   -0.139     -1.306  0.010     4.02     2.49   -12.28    12.68
    -2   -0.079   -0.009     -0.062  0.006    -2.54     3.93    -1.10     7.53
     3    0.506    0.988     -2.033  0.199    -1.02    10.32   -11.51    13.46
    -2    0.289   -0.554     -1.777  0.006     0.27    -6.55    -0.68     0.70
     2    0.169   -0.593     -5.285  0.006     0.27    -6.55    -0.68     0.70
    -2   -0.112    0.126     -0.639  0.006    -1.99     5.67    -2.85     3.27
     1    0.222    0.220     -0.500  0.010    -2.28     5.60    -1.13     1.49
    -1   -0.894    0.471     -0.178  0.010    -8.04     2.66    -0.67     3.71
     2   -0.162    0.156     -0.091  0.006    -5.28     3.70    -0.23     0.70
    -2   -0.185   -0.119      0.265  0.006    -3.56     2.29     8.53    10.18
     2    0.034    0.010      0.077  0.006    -3.58     2.39    37.97    38.94
    -3   -0.220   -0.175      0.940  0.199    -0.39    -3.26    15.65    16.30
     3    0.500   -0.552      1.917  0.199     3.99    -3.88     7.07     7.55
    -1    0.001    0.095     -0.239  0.010    -0.20     0.71   -21.02    21.28
     1   -0.022    0.358     -3.463  0.010     2.00     3.66   -19.77    20.06
    -2    0.025    0.005      0.117  0.006     1.58     2.25    21.60    21.78
     3    0.460    0.650     10.193  0.199     0.76     5.49    43.82    43.99
    -1   -0.141    0.025      0.315  0.010    -5.15     0.33    14.95    17.13
     3   -0.300   -0.308      4.605  0.199    -4.52    -1.09    57.77    58.11
    -2    0.987   -0.265     -6.591  0.006     4.62    -2.05    -5.60     5.70
     1   -0.046    0.151     -3.468  0.010     4.07    -0.91   -11.97    12.03
    -2   -0.220    0.171      1.229  0.006    -1.14     6.22     0.70     0.70
     1    0.007    1.809     14.882  0.010    -1.14     6.22     0.70     0.70
    -2   -0.343    0.079      1.630  0.006    -3.26    -3.74    12.92    13.25
     2   -0.151   -0.172      6.205  0.006    -2.57    -4.36    22.67    22.79
    -2   -0.157   -0.086     -0.232  0.006    -5.88     3.07    -0.71     1.42
     1   -0.126    0.036     -0.145  0.010    -5.30     3.33    -0.41     0.70
    -1   -0.059   -0.073     -2.742  0.010    -1.27    -1.86   -16.79    17.00
     2   -0.169   -0.060     -0.478  0.006    -1.19    -2.42    -7.81     9.12
    -1   -0.031   -0.094     -2.313  0.010     0.75    -2.45    -6.34     7.12
     1    0.546    0.208     -1.805  0.010     1.95    -0.92   -11.07    11.41
    -2    0.031    0.047     -3.590  0.006     2.55     1.60   -42.81    42.93
     2   -0.105   -0.718     -1.315  0.006    -1.91    -1.00   -10.11    11.23
    -2    0.373    0.185     -0.384  0.006     4.25     2.24    -5.71     6.86
     1   -0.349    0.775     -3.577  0.010     0.80     6.84   -37.84    38.26
    -1    0.004   -1.018    -15.559  0.010     1.16    -3.55   -22.20    22.27
    -2    0.122   -0.036     -3.576  0.006     2.72    -4.93   -73.55    73.93
    -3   -0.170   -0.077     -1.857  0.199    -0.19    -2.84   -15.89    16.17
     2   -0.108   -0.172     -2.441  0.006    -2.09    -5.91    -4.84     4.96
     2    0.480   -0.633     -4.725  0.006    -0.80    -5.54    -5.51     5.62
     2    0.185   -0.722     -9.636  0.006     1.40    -9.57  -101.77   102.13
     1    0.167   -0.162      1.384  0.010     3.15    -4.30     6.63     6.72
    -1   -0.276   -0.053      1.082  0.010    -8.69    -1.76    26.57    29.59
    -2   -0.011    0.046      0.015  0.006    -0.45     4.26    -3.96     5.64
     1   -0.075    0.205     -3.635  0.010    -2.11     3.99   -16.89    17.82
    -3   -0.157    0.014      1.082  0.199    -6.22     2.07    12.11    12.62
     1    0.012   -0.016      0.416  0.010    -4.43     0.82     6.57     6.86
    -1   -0.007   -0.156     -0.840  0.010    -3.72    -6.60    -9.49     9.76
     2   -0.198   -0.469     -2.525  0.006    -2.54    -4.83    -0.69     0.71
    -1    0.644    0.228      0.993  0.010     3.56     4.37    12.28    13.75
     2   -0.266    0.347      0.719  0.006    -0.79     4.35     2.50     2.93
    -1    0.204   -0.223     -0.062  0.010     4.19    -3.71    -0.43     1.83
     2    0.141   -0.022     -0.321  0.006     6.26    -3.03    -2.37     3.58
    -1    0.019   -0.041      0.089  0.010     1.48    -4.70    -0.36     2.23
     1   -0.071   -0.247     -0.049  0.010     2.20    -4.95    -0.14     0.71
    -1    0.889   -0.784      5.964  0.010     4.14    -3.61     6.70     6.84
     3    0.376    0.108      2.076  0.199     2.83    -3.07    21.64    21.82
    -2   -0.244    0.171      2.518  0.006    -5.23    -1.71     4.03     4.41
     1   -0.220    0.065      0.706  0.010    -2.30     1.66    23.37    23.88
    -1    0.296   -0.328     -1.410  0.010     1.01    -5.27    -0.67     0.71
     1   -0.325    0.318     -0.773  0.010    -2.18     0.82   -18.99    20.30
     1   -0.245    0.031     -3.185  0.010    -6.08    -1.54   -12.57    12.66
    -1   -0.194    0.063     -1.583  0.010    -4.28    -1.54   -15.74    15.83
    -2   -0.032    0.137      0.382  0.006     3.48     0.78    10.99    11.47
     2    0.058   -0.398      1.021  0.006     4.06    -1.99    16.20    16.86
    -2    0.057    0.292     -2.728  0.006     3.41     2.15   -39.97    40.42
     2   -0.093   -0.549     -2.444  0.006    -3.46    -3.82   -35.32    36.22
    -2   -0.172   -0.129      0.476  0.006     0.05    -1.64     2.70     4.41
     2   -0.745    0.038      0.604  0.006     1.25    -2.35     3.05     4.24
     1   -0.107    0.267      0.549  0.010    -0.37     3.61     4.21     4.79
    -1   -0.148    0.099      0.485  0.010    -2.44     4.32     5.66     6.90
     1    0.505    0.432     -1.259  0.010     1.42     0.37   -21.29    22.42
     2    0.593   -0.826     -6.598  0.006     3.43    -2.57    -4.23     4.32
     1    0.118    0.245     -3.222  0.010     1.59     1.48   -66.40    66.57
    -2   -0.073   -0.212      0.315  0.006    -6.10    -1.54     5.21     5.86
     2   -0.784   -0.156      4.265  0.006    -5.60     0.68     2.44     2.48
    -1    0.283    0.662     -2.114  0.010    -1.52     5.08    -9.80    10.71
     1    0.062    0.150     -0.617  0.010    -0.06     1.10   -35.89    36.56
     1   -0.070   -0.543      2.293  0.010    -2.66    -3.97     7.42     7.55
     1   -0.449   -0.842      5.528  0.010    -3.14    -5.08    19.20    19.35
     1   -0.075   -0.602      7.611  0.010    -3.16    -4.01    16.37    16.42
    -1    0.447   -0.237     -1.937  0.010     2.14    -1.58   -16.05    16.53
     1    0.108   -0.073     -2.054  0.010     0.48    -0.52    -9.56     9.78
    -2    0.411    0.150      1.024  0.006     2.40     4.95     2.17     2.42
     1   -0.079    0.198      0.316  0.010     2.41     5.69     0.97     1.71
    -1    0.058    0.207     -0.735  0.010    -1.64     0.05   -26.78    27.13
    -2    0.015    0.039     -0.455  0.006    -4.38    -3.54   -72.72    73.65
    -1    0.060   -0.113     -0.302  0.010    -2.82     0.96   -13.72    15.54
    -1    0.019    0.139      0.034  0.010     6.79    19.61     8.87    21.41
     2    0.531    0.203      1.398  0.006     0.28     5.45     6.87     7.70
    -1    0.118    0.112      0.062  0.010     3.04     2.07    15.69    16.28
     3   -0.210   -0.352      2.661  0.199     2.28     2.16    16.97    17.24
    -1   -0.010    0.091     -0.179  0.010    -0.19    -1.86    -7.50     9.17
     1    0.171    0.177      0.003  0.010     3.75    -0.34    -3.18     7.21
    -2   -0.071   -0.090     -0.016  0.006     1.96     2.27     7.30     8.68
     1    0.037   -0.009      3.219  0.010     3.62    -0.73    32.09    32.56
    -2   -0.364    0.303      0.802  0.006    -2.46     1.27     8.01    10.67
     1    0.117   -0.099      0.717  0.010    -0.52     1.35     7.84     8.67
    -3    0.111   -0.687     -4.310  0.199     3.12    -4.96   -26.49    26.60
     2    0.062   -0.927     -3.333  0.006     1.29    -8.54   -12.41    13.01
    -1   -1.217   -0.123     10.297  0.010     1.41     0.43     8.05     8.13
     1    0.176   -0.132      1.458  0.010     0.88     1.09    19.70    20.12
    -1    0.118   -0.085     -4.544  0.010    -2.63     2.32   -10.61    10.64
    -1    0.311    0.375     -1.866  0.010     0.89     6.20   -20.57    21.59
    -1   -0.292    0.448     -2.389  0.010    -3.77     4.02   -12.47    12.69
     1   -0.615    0.586     -5.575  0.010    -3.25    -1.40   -19.87    20.11
     2   -0.016   -0.073     -0.296  0.006    -2.28    -4.04    -3.06     3.14
     3    0.076    0.012     -5.642  0.199    -3.80    -3.04   -14.67    14.82
    -1   -0.058   -0.270      2.618  0.010    -1.16     0.36    26.94    27.57
     3   -0.237    0.281      3.193  0.199    -2.67     4.39     8.18     8.24
    -1    0.606    0.023      7.264  0.010     1.60     5.63    29.50    29.64
     1   -0.033    0.313      0.549  0.010    -0.92     5.94     0.97     1.23
     1   -0.578    0.332     -4.398  0.010    -3.20     5.12    -0.72     0.73
     2   -0.685    0.109     -2.162  0.006    -6.75     3.76   -19.67    20.09
     1   -0.594   -0.193     -7.278  0.010    -3.20     5.12    -0.72     0.73
    -2   -0.807   -0.362      3.014  0.006    -3.69    -5.14     6.09     6.22
     3   -0.549   -0.182      4.791  0.199    -2.61    -4.81     0.72     0.73
    -1   -0.322   -0.491     -4.272  0.010     1.69     2.25    -9.07     9.17
     1   -0.054   -0.945     -5.875  0.010     1.75     1.27   -13.01    13.22
    -2    0.087   -0.023     -0.409  0.006     1.03     3.43    -3.39     6.91
     2   -0.055   -0.081     -0.020  0.006     0.77     1.37    -2.62     3.26
    -2   -0.301   -0.122      1.836  0.006    -0.47    -3.65    19.53    19.72
     2   -0.013   -0.279      0.157  0.006     0.32    -2.65     8.14     9.80
     2    0.161   -0.299     -1.802  0.006     4.59    -4.96    -5.68     5.90
     2    0.397    0.020     -3.078  0.006     5.01    -3.60    -0.72     0.73
     2    0.200   -0.142     -0.943  0.006     5.04    -3.65    -1.08     1.10
    -2    0.229    0.388     10.963  0.006    -1.52    -2.12    24.61    24.69
     1   -0.634   -0.353      0.616  0.010    -1.75    -2.56     5.76     6.27
    -1   -0.188    0.017      0.622  0.010    -3.10     2.25    16.01    16.74
     2    0.036    0.038      0.236  0.006    -3.38     2.20    31.93    32.36
    -3   -0.333   -0.504     15.689  0.199    -0.78    -3.82    22.06    22.13
     2   -0.234   -0.675      2.789  0.006    -0.09    -3.49     8.65     8.71
    -2   -0.223    0.038     -0.028  0.006    -5.66     0.39    -3.29     3.97
     2   -0.282   -0.239     -5.548  0.006    -5.28     1.38    -8.80     8.99
    -2    0.238   -0.281      0.035  0.006     5.04     3.25    -2.30     4.00
     1    0.186    0.089     -0.433  0.010     4.49     2.20    -0.62     0.73
    -2   -0.033   -0.593     -4.032  0.006    -2.12    -3.71    -6.75     6.90
     1    0.039    0.312     -4.431  0.010    -2.66    -2.05    -8.02     8.32
    -1    0.192    0.942      5.601  0.010    -2.51     0.85    27.79    28.38
     3   -0.169    0.089      1.195  0.199    -5.35    -2.07     7.42     8.35
     2   -0.125    0.219      2.437  0.006    -5.16    14.49    79.19    79.79
     2    0.527    0.301      9.587  0.006    -0.54     5.76    22.46    22.65
     2    0.052   -0.039      0.773  0.006    -2.89     4.60    26.21    26.29
    -1    0.626    0.410      0.972  0.010    -1.24     3.46     1.56     2.60
     3    0.203    0.331      0.147  0.199    -1.44     2.70     2.03     2.78
    -1    0.200   -0.333      2.500  0.010    -0.17    -4.46     0.72     0.74
     3   -0.604   -0.166      2.457  0.199    -1.20    -4.96     5.68     5.83
    -1    0.472   -0.059     -1.763  0.010     1.81    -3.01    -8.64     8.86
     2   -0.821    0.111     -4.665  0.006    -1.76    -2.48   -14.13    14.99
    -1    0.452   -0.001      1.213  0.010     3.50     2.25     5.23     6.41
     2    0.007   -0.060     -0.041  0.006     2.41     6.99     4.02     9.12
    -1    0.151    0.105      0.495  0.010     5.18     1.40    19.41    19.77
     1    0.305    0.149      7.559  0.010     5.06    -0.76     1.88     1.90
    -1   -0.301   -0.241      6.484  0.010    -4.00     4.30    30.07    30.37
     1   -0.068   -0.027      0.091  0.010    -4.51     4.42     0.63     0.74
    -1   -0.026    0.151      0.000  0.010    -1.64    12.49    -6.78    15.04
     3    0.078    0.753     -3.067  0.199    -2.34     3.88    -4.87     5.08
    -2    0.070    0.021      0.071  0.006    -0.63     4.85     2.28     2.76
     2    0.112    0.504      2.363  0.006    -1.64     5.76     2.69     2.77
    -3   -0.654   -0.190     -5.281  0.199    -1.99     1.92    -8.67     8.79
     2    0.226   -0.045     -2.163  0.006    -2.60     0.30   -26.93    27.21
    -3    0.170    0.198     -1.431  0.199     4.20     6.89   -17.64    18.60
     1    0.478   -0.183     -0.981  0.010     3.29     5.55    -3.12     3.41
     2   -0.034   -0.122     -0.268  0.006     1.94    -4.43    -7.76     8.08
    -2   -0.448    0.008     -0.225  0.006     0.49    -3.84    -3.15     5.63
    -3    0.406   -0.278      1.527  0.199     0.88    -0.24     9.07    10.62
     1   -0.004   -0.012      0.029  0.010    -4.01    -7.26     2.04     7.07
    -1   -0.079   -0.176     -0.601  0.010    -4.96    -0.41    -5.91     6.92
     1    0.135    0.120     -0.769  0.010    -1.66     1.54   -45.74    45.95
     1   -0.560   -0.280     15.631  0.010     0.76     3.37    33.38    33.45
     1    0.209   -0.124      8.361  0.010     3.15     3.11    43.92    44.00
     1    0.501   -0.417     20.507  0.010     1.79     2.98    33.86    33.92
    -2    0.106   -0.267      1.427  0.006    -1.24    -2.87     7.28     7.71
     1   -0.112   -0.621      4.626  0.010    -1.53    -3.52     8.81     9.03
    -2   -0.019   -0.024      0.003  0.006    -0.75     3.43     5.57    11.53
     1   -0.245    0.173     -0.062  0.010    -5.85    -2.69    -2.15     7.25
     2    0.151    0.369      1.919  0.006     6.74     7.78    23.22    23.89
    -1   -0.215    0.918      5.375  0.010     0.85     7.29    14.91    15.20
    -2    0.070   -0.525     -0.482  0.006     2.71    -3.23    -1.21     1.44
     3   -0.746   -0.327     -4.981  0.199     1.64    -4.55   -14.30    14.47
     2    0.877    0.390     -4.755  0.006     2.57     5.26    -0.74     0.75
     1    0.074    0.493     -3.492  0.010     3.51     5.00    -7.38     7.46
     1    0.144    0.622     -4.128  0.010     1.68     6.53    -9.64     9.79
    -3   -0.296    0.112      2.695  0.199    -2.81     2.60     7.66     8.03
     2   -0.265   -0.147      0.634  0.006    -3.52     1.00     5.78     6.91
    -1    0.025   -0.092      0.058  0.010     0.45    -5.83    -1.15     1.87
     3    0.473    0.124     -1.558  0.199     0.65    -6.03    -1.29     1.42
    -1    0.244   -0.062      0.757  0.010    -3.83    -0.06     3.27     3.75
     3   -0.161    0.022      0.646  0.199    -8.94     2.23    31.09    32.80
    -3    0.253   -0.320      0.580  0.199     0.53    -3.93     9.06    10.29
     2   -0.781   -0.003      0.862  0.006    -7.59     3.40    14.51    17.04
    -1    0.217   -0.823      3.561  0.010     1.05    -5.38     0.73     0.75
     1    0.073    0.124      0.707  0.010     5.06    -4.35    10.52    11.38
    -2   -0.390   -0.137      1.853  0.006     2.01    -1.01    11.39    11.96
     3   -0.238   -0.706     12.590  0.199     1.91    -4.73    68.00    68.27
    -1   -0.256    0.324     -1.117  0.010     0.91     4.63    -5.22     6.00
     2    0.317    0.024     -0.955  0.006     3.84     2.44   -12.33    12.68
    -1    0.284    0.196     -0.637  0.010    -1.40    -0.34    -3.19     3.90
     2   -0.332    0.327     -0.605  0.006    -3.49     1.69   -10.88    12.30
    -1    0.122   -0.149      3.029  0.010     7.84    -0.10    43.30    43.36
     2    0.008   -0.132      2.444  0.006     5.68    -0.40     7.03     7.42
     1    0.563   -0.538     -1.545  0.010    -0.14    -4.56    -7.09     7.52
    -3   -0.652   -0.131     -7.204  0.199    -9.12    -1.18  -100.82   101.39
     2    0.018    0.474      2.461  0.006     0.87     1.39    28.22    28.65
     1   -0.602   -0.409      4.765  0.010     0.29    -2.97    19.80    19.99
     2   -0.212   -0.339      2.820  0.006    -0.36    -1.13    30.77    31.08
    -2   -0.643    0.865     -5.660  0.006    -3.78     6.16   -10.06    10.34
     1   -0.412    0.222     -1.970  0.010    -4.42     6.68   -16.35    16.66
    -2   -0.014    0.118     -0.612  0.006    -0.22     9.60   -43.71    43.94
     2    0.260    0.087     -0.019  0.006    -1.45     5.70    -2.35     3.46
     1   -0.172   -0.299     -0.848  0.010    -0.52    -4.06    -0.72     0.76
    -1   -0.097   -0.242     -1.407  0.010    -0.52    -5.38   -18.99    19.14
    -2   -0.002   -0.243      2.245  0.006     1.46    -5.67    31.51    32.28
     3   -0.025   -0.052      0.520  0.199    -0.64    -7.10    16.85    18.58
    -2    0.126   -0.368     -0.037  0.006    -2.05    -4.62    -1.19     4.23
     1   -0.403   -0.293     -1.556  0.010    -4.84    -6.57   -15.39    16.24
    -2    0.012    0.127     -0.133  0.006     2.15     0.92    -2.80     4.64
     1    0.685    0.212     -2.150  0.010     1.73     0.57    -7.40     8.14
    -2    0.353    0.468     -1.019  0.006     1.83    -0.81   -10.04    11.13
     1   -0.129   -0.353     -2.388  0.010     2.97    -2.13   -16.69    16.96
    -1   -0.225    0.092      1.457  0.010    -6.41    -1.18     9.72    10.26
     1   -0.060   -0.538      2.409  0.010    -5.17     0.57     0.73     0.76
    -2    0.039   -0.278      1.713  0.006    -1.77    -2.02     9.97    10.76
     2   -0.283   -0.269      9.178  0.006    -1.71    -1.69    75.98    76.20
    -2    1.082    0.407     -7.250  0.006     1.16     4.00   -12.52    12.59
     2    0.286    0.548     -8.814  0.006     1.73     3.69   -16.30    16.40
     1   -0.611    0.073     -1.024  0.010    -5.76    -0.27   -14.12    15.49
    -2    0.136    0.124     -1.869  0.006     0.23     7.58   -58.52    58.95
     1    0.040    0.003      1.468  0.010    -6.25     4.05   102.87   103.45
     2    0.192    0.075      0.957  0.006    -2.20     3.76     8.13     8.24
     1    0.373    0.655     14.191  0.010    -1.80     4.06    14.38    14.46
    -1   -0.222    0.462     -7.245  0.010    -0.18     4.58   -16.78    16.86
     3    0.245   -0.346     -1.558  0.199     0.11     2.60    -8.19     9.29
    -1   -0.198    0.024      0.903  0.010    -2.89     3.52     9.86    10.71
     1   -0.230    0.567      5.474  0.010    -2.22     4.68     5.67     5.74
     1    0.565   -0.424    -15.417  0.010    -1.77    -0.11   -62.20    62.32
     1    0.053   -0.071     -0.367  0.010     3.26     5.16   -32.63    33.78
     2   -0.291    0.176     -0.922  0.006    -2.33     3.12   -27.96    28.23
    -3   -0.305   -0.112     -3.932  0.199    -4.86    -2.09   -11.86    12.00
     2   -0.632   -0.528     -6.137  0.006    -4.62    -3.33   -10.39    10.48
    -2   -0.452   -0.106     -0.755  0.006    -5.68     4.90    -0.66     0.77
     1   -0.020    0.025     -0.072  0.010    -5.68     4.90    -0.66     0.77
     2    0.273   -0.122     -1.735  0.006     4.71    -1.45   -23.05    23.34
    -1   -0.076   -0.009     -0.521  0.010     1.75     3.57   -39.15    39.47
    -1   -0.023   -0.604      0.157  0.010    -1.63    -1.34    -0.19     5.49
     2   -0.020    0.102      0.058  0.006     0.11     0.06     0.77     2.89
    -3    0.032   -0.184      0.937  0.199    -0.78    -6.42    24.82    26.86
     2   -0.537    0.547      1.826  0.006    -5.02    -1.84     4.47     5.15
     2   -0.311    0.031     -2.152  0.006    -2.47    -0.83    -2.87     2.90
     2   -0.152    0.182     -2.106  0.006    -4.89    -0.98   -48.01    48.10
     1    0.026   -0.310     -1.215  0.010    -4.31    -1.89   -16.61    16.83
    -3   -0.216   -0.376     -1.553  0.199    -3.77    -5.40    -4.15     4.27
     2   -0.748    0.583     -4.847  0.006    -3.53    -4.66    -2.29     2.35
     2   -0.179    0.212      1.025  0.006    -4.99     1.34     2.42     2.51
    -1   -0.494   -0.344      1.476  0.010    -3.33    -0.78     5.44     6.18
    -2    0.045   -0.007      0.320  0.006     0.45    -3.28    34.50    35.07
     2    0.004    0.076      1.852  0.006     1.82     1.69   106.30   106.76
     1   -0.099   -0.064      0.029  0.010    -2.48    -2.91    -5.84     7.11
    -2   -0.167   -0.045     -0.181  0.006    -4.87    -1.85    -7.17     9.33
    -1   -0.293   -0.024      3.978  0.010    -4.11     1.80    11.80    11.88
     2   -0.124    0.140      0.852  0.006    -2.75     1.11     6.21     7.23
    -2    0.091    0.098     -0.013  0.006     1.22     6.93     0.23     0.77
     2    0.057    0.229      0.177  0.006     1.41     6.97     0.41     1.04
     1    0.003    0.049      0.227  0.010    -3.05     1.08    25.04    25.42
     1   -0.192    0.265      2.350  0.010    -3.22    -0.15    17.10    17.65
     2    0.036   -0.043      0.001  0.006    -0.87    -4.63    11.09    13.41
    -1    0.016    0.180     -1.946  0.010    -0.99     2.53   -22.52    22.78
     3   -0.484   -0.261     -2.797  0.199    -5.90    -0.03   -39.31    39.91
    -2   -0.030   -0.029     -0.005  0.006    -5.33    -2.42    -7.78     8.24
    -2   -0.153   -0.136     -1.925  0.006    -4.89     0.34   -20.57    20.62
    -1   -0.245   -0.135     -1.757  0.010    -6.05    -1.43    -8.42     8.57
    -1   -0.121   -0.037      0.850  0.010    -3.03     3.67     8.64     8.70
     2   -0.204    0.276      3.158  0.006    -2.14     4.92     8.98     9.08
    -1   -0.380    0.042     -4.465  0.010    -4.56    -4.28    -8.85     8.94
     1   -0.277   -0.224     -0.811  0.010    -3.80    -3.53    -0.76     0.78
    -2   -0.024    0.421     -1.159  0.006     3.22     1.35    -7.64     8.92
     1   -0.012    0.006     -0.669  0.010     2.59     0.91    -9.17    10.00
     1    0.030    0.221     -1.710  0.010     4.64     1.58   -13.19    13.33
     2   -1.271    0.434    -15.963  0.006     3.56     0.30   -13.21    13.26
     3    1.145   -0.017     -2.140  0.199     6.18     2.74   -10.74    12.43
    -2   -0.046    0.091     -0.216  0.006     2.44     2.60    -0.81     4.10
     1   -1.266    0.661     -1.291  0.010    -2.04    -0.22    -5.66     8.16
    -1    0.062    0.340      0.113  0.010    -1.36     4.30     1.54     2.62
     1   -0.086    0.056      0.077  0.010    -0.78     5.33     2.52     4.54
    -1    0.277   -0.171     -2.061  0.010     0.07    -4.40    -1.99     2.06
     2    0.056   -0.003     -1.056  0.006    -0.76    -5.29    -8.17     8.34
    -2    0.105   -0.016      0.515  0.006     7.59    -1.03     0.76     0.78
     2    0.817   -0.472      3.739  0.006     7.59    -1.03     0.76     0.78
    -2   -0.191    0.191     -0.636  0.006    -6.07     3.13    -6.32     7.41
     1   -0.039    0.160     -3.246  0.010    -2.91     3.51    -5.45     5.51
    -1   -0.126   -0.234      1.948  0.010     2.04    -1.87     9.85    10.22
     1   -0.207    0.145      0.917  0.010     1.69    -0.68    11.00    11.50
     1   -0.307    0.256      1.178  0.010    -4.79     4.46    10.25    10.75
     2    0.625    0.308      6.996  0.006     0.77     5.99    36.74    36.92
     1   -0.050   -0.013      0.119  0.010    -3.07     5.93     5.27     5.50
    -1    0.272   -0.388     -1.540  0.010     1.71    -1.11    -2.67     2.81
     2    0.116   -0.066     -0.341  0.006     2.14    -0.73    -4.80     5.35
    -2    1.268    0.211     -8.098  0.006     5.65     1.64    -0.77     0.78
     2    0.481   -0.056     -2.976  0.006     7.97     1.14   -15.57    15.79
    -2   -0.841    0.202     -2.759  0.006    -3.02    -1.79    -8.06     8.29
     2    0.123   -0.162     -0.952  0.006    -0.58     0.34   -12.23    12.69
    -1    0.293    0.321      2.018  0.010     0.05     1.52     2.24     2.42
     1   -0.002    0.567      1.595  0.010     0.59     1.99    10.32    10.80
    -1   -0.178    0.393     -2.262  0.010    -1.24     5.13   -20.76    21.81
     1    0.072    0.021     -0.314  0.010     0.39     1.54   -18.51    19.15
    -3   -0.733   -0.443      4.147  0.199    -5.33     5.44     4.20     4.35
     2   -0.120    0.169      1.408  0.006    -4.82     6.17     0.76     0.78
     1   -0.137   -0.024      1.510  0.010     0.34     1.69    73.33    73.61
    -2    0.169   -0.022      0.895  0.006    -4.90    -2.11     6.29     6.77
    -1   -0.302   -0.196     -1.851  0.010    -5.10     1.12   -11.22    11.55
     1   -0.137    0.145     -2.744  0.010    -4.74     1.93   -34.78    34.95
    -2    0.824    0.214     -2.726  0.006     4.07     1.95   -19.67    20.78
     1   -0.644   -0.138     -1.150  0.010    -0.96     0.35    -8.46     9.27
     1    0.584    0.058     -6.938  0.010     0.33    -0.59   -11.12    11.15
     1    0.039   -0.017     -0.239  0.010    -2.13    -2.01   -70.52    70.74
     1   -0.019    0.017     -0.245  0.010     1.87     0.23   -11.83    12.50
     1    0.271    0.250     -0.916  0.010     1.91     1.90    -7.13     8.28
    -2   -0.004    0.088     -0.113  0.006    -2.76     1.45   -12.61    14.05
    -1    0.208   -0.092      0.086  0.010     2.39     3.55     3.41     6.52
     2    0.208   -0.215      4.585  0.006     2.84     0.05    31.53    31.80
    -1   -0.295    0.078     -0.066  0.010    -3.32    -4.36    -2.42     3.71
     1    0.043   -0.017     -0.052  0.010    -1.14    -5.59    -1.21     2.77
    -1    0.205    0.149      2.538  0.010    -1.45    -2.27     2.46     2.57
     1   -0.284   -0.003      0.395  0.010    -3.16    -0.48     6.40     8.41
    -1    0.223    0.342     -0.605  0.010     0.69     1.37   -14.43    16.45
     1    0.066   -0.222     -0.432  0.010    -2.10    -2.66    -5.04     5.88
     1    0.035    0.029      0.734  0.010    -1.75     0.47    26.21    26.49
     1    0.720   -0.103     15.466  0.010     3.43     2.25   146.33   146.55
     2    0.333    0.081      0.632  0.006    -0.43     4.52    11.27    12.04
    -3   -0.076   -0.130      1.183  0.199    -4.65    -4.26    21.17    22.25
     1   -0.161   -0.071      0.032  0.010     0.43    -2.45     9.11    11.02
    -2   -0.306   -0.122      0.017  0.006     2.89     3.11     0.73     5.85
     1   -0.861   -0.026      6.823  0.010     1.72     3.03     9.13     9.39
     1   -0.618    0.397      3.286  0.010    -3.68    -2.09     3.16     3.28
     2    0.009   -0.001      0.325  0.006    -4.39    -0.98    24.93    25.53
     2    0.359   -0.006      2.918  0.006     1.91    -4.74    68.01    68.27
    -1   -0.197   -0.201      1.269  0.010    -0.59     0.05    26.63    27.27
     2   -0.042   -0.057      1.298  0.006     1.37     3.86    30.47    30.87
    -1   -0.154   -1.076      6.803  0.010    -1.70    -6.88    21.68    21.97
     2   -0.100   -0.049      5.462  0.006     1.65    -3.62   176.42   176.49
    -1    0.335   -0.415      6.969  0.010     0.27     3.85    27.07    27.17
     2   -0.114    0.395      3.383  0.006    -0.94     5.44     2.90     3.01
    -2    0.011   -0.183     -0.312  0.006    -0.28    -4.53    -3.80     4.09
     1   -0.445   -0.572     -5.216  0.010    -0.74    -4.90    -5.56     5.65
    -3    0.269   -0.102     -4.696  0.199    -0.11     2.05   -26.37    26.67
     2    0.328   -0.020     -1.352  0.006    -2.23     3.09    -2.18     2.23
    -2   -0.237    0.832    -18.700  0.006    -0.91     3.64   -30.12    30.25
     2   -0.042    0.014     -0.268  0.006    -2.98     3.27    -7.09     7.23
    -1    0.099   -0.193     -0.645  0.010    -1.65    -2.37    -3.34     4.03
     1   -0.203   -0.002     -0.549  0.010    -1.25    -3.89    -5.07     5.43
    -1    0.183   -0.105     -3.245  0.010     2.41     1.57   -42.81    42.93
     1    0.171   -0.146     -0.490  0.010     6.78    -4.98   -28.29    31.85
    -2    0.059    0.009     -1.464  0.006     2.68     0.15   -15.66    16.09
     1    0.467   -0.149     -0.263  0.010    -1.37     0.65    -4.81     5.57
    -2   -0.270   -0.033      2.417  0.006    -5.82    -0.93    11.91    11.93
     2   -0.378   -1.831     14.546  0.006    -5.40    -0.48     0.79     0.80
    -1    0.023    0.277      2.544  0.010    -3.11     6.58    52.55    53.14
    -2    0.307   -0.206      1.557  0.006     0.52    -1.71    34.67    35.09
    -1   -0.261    0.281      4.659  0.010    -0.30     3.11     6.06     6.23
